User description of file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Days in month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,28,31,30,31,30,31,31,30,31,30,31,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Min T,Min approach,max approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.44444,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant Characteristics,,,Added heat load MMBtu,,,,,,,,,,,,Dry bulb air temperature Ta (oC),,,,,,,,,,,,Wet bulb air temperature Twb (oC),,,,,,,,,,,,Natural water temperature  T (oC),,,,,,,,,,,,Wind speed,,,,,,,,,,,,DC,,
Plant_ID,Elevation,Pond_Area,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Tdb,Twb,nwT
50815,37,0,1251229,1274445,1072743,1174356,1386259,1329347,1361129,1489900,1193369,1105976,1070993,1203872,11.46,9.68,15.23,20.83,26.34,29.08,28.89,29.89,27.44,22.67,16.76,13.42,7.52,6.94,11.57,16.94,21.61,24.78,25.09,25.11,23.35,17.14,13.97,10.43,10.88,10.58,15.11,21.49,26.7,30.04,30.31,32.03,29.26,24.23,18.57,13.92,7.13,7.98,7.2,8.36,7.32,5.99,4.89,4.32,5.12,5.21,7.19,7.51,88.27483033,79.60702653,30.49
50835,603,0,357818,331015,354895,212225,368429,363848,339817,351395,374204,383686,388357,388955,4.44,4.44,4.44,9.59,14.58,18.37,22.61,22.54,14.95,10.15,4.49,4.44,4.44,4.44,4.44,6.02,11.15,15.68,19.17,19.04,12.59,7.7,4.44,4.44,1.6,1.72,4.57,10.27,14.67,18.65,21.51,21.7,17.34,12.41,6.87,1.73,8.73,6.69,6.14,8.39,7.06,6.48,5.78,6.09,7.66,7.14,8.44,8.62,81.9624858,73.54928541,30.49
50837,7,0,233150,228854,177163,251417,268634,252532,251586,264563,219617,211718,219627,237610,14.01,14.5,16.56,15.45,17.6,19.92,21.23,21.9,22.46,20.16,17.1,14.1,9.82,10.77,10.82,11.13,13.09,15.59,16.47,16.25,16.45,15.78,11.1,10.89,7.1,9.39,10.01,13.26,18.49,24.69,24.33,21.03,18.89,12.21,7.12,4.34,2.92,3.83,4.48,5.48,5.32,5.09,4.9,4.4,3.91,3.66,3.55,3.23,82.13385258,70.99107196,30.49
50850,640,0,37015,34174,36393,30653,22327,20841,34406,40612,37633,42249,35578,33330,13.97,14.49,16.5,15.45,17.62,19.95,21.27,21.96,22.56,20.2,17.13,14.12,9.81,10.77,10.81,11.13,13.09,15.59,16.48,16.27,16.48,15.81,11.12,10.91,6.5,8.86,10.04,13.66,18.31,25.05,24.81,21.08,18.93,12.22,7.1,4.32,2.87,3.37,5.16,5.89,6.28,6.3,5.98,5.27,4.34,4.42,4.26,2.4,88.62744279,72.49978713,30.49
50852,41,0,9212,8025,7106,8443,9920,12750,16246,13984,11479,9557,9185,10334,4.44,4.44,8.51,13.98,18.7,23.48,26.52,24.34,20.91,13.75,7.87,4.44,4.44,4.44,4.76,8.72,13.82,18.4,20.52,19.39,16.49,10.14,4.64,4.44,1.55,1.99,6.85,12.87,17.29,22.34,24.63,23.78,20.92,14.44,8.84,3.6,8.12,8.54,8.34,6.67,6.42,6.16,5.57,5.07,6.49,6.64,6.46,9.21,85.80059794,76.60268057,30.49
50858,39,0,342892,271062,301819,325237,338789,327209,313756,304973,308862,310436,311669,328896,14.06,12.34,15.92,22.21,26.91,28.98,28.71,28.81,28.1,23.9,20.17,11.23,9.35,9.28,12.29,17.73,22.49,24.32,24.51,25,23.36,18.6,15.94,7.7,15.15,15.81,17.51,22.3,26.67,28.8,27.89,27.95,27.26,23.27,19.76,12.85,7.86,8.37,8.68,8.22,7.58,6.51,6.28,6.7,6.83,6.3,6.92,8.03,88,79.87142159,30.49
50859,349,0,256930,179109,219930,255366,259426,249110,266709,270306,250283,203252,262859,268752,4.44,4.44,8.09,12.74,17.91,23.12,25.25,23.76,19.88,12.73,6.65,4.44,4.44,4.44,4.79,9.03,14.43,19.08,20.39,19.63,15.76,9.62,4.44,4.44,3.17,2.15,8,13.89,17.83,24.42,27.37,25.33,21.83,14.18,8.43,3.41,8.32,9.36,7.75,6.18,5.5,5.27,4.33,4.02,4.89,5.51,5.62,9.73,85.26639599,76.26639599,30.49
50872,540,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,4.44,4.44,9.12,14.9,18.56,22.04,20.23,16.89,8.65,4.44,4.44,4.44,4.44,4.44,5.73,11.23,15.64,18.53,16.94,13.95,6.75,4.44,4.44,1.82,1.61,3.43,9.16,17.89,20.85,26.3,24.7,22.7,14.15,9.81,6.39,3.93,5.56,4.55,4.29,3.96,3.17,3.65,3.23,3.72,4.05,3.68,5.04,81.88562265,72.67801215,30.49
50873,288,0,117603,109858,120277,87708,126485,117593,120797,118172,103240,121724,117468,105873,4.44,4.44,4.95,10.41,16.25,20.07,24.04,21.75,18.46,10.07,4.74,4.44,4.44,4.44,4.44,6.38,11.51,16.13,18.99,17.37,14.78,7.33,4.44,4.44,1.88,1.78,3.59,9.16,17.73,21.21,26.07,24.67,22.33,14.25,10.64,7.07,7.04,8.64,6.97,5.59,5.63,4.84,5.38,4.9,5.28,5.96,5.24,8.04,82.37089769,73.3143043,30.49
50875,3,0,178608,164638,202075,196939,171654,184919,184716,185682,163599,162246,164507,164995,14.47,12.47,16.08,22.35,27,29.07,28.78,28.87,28.2,24.09,20.32,11.4,9.44,9.35,12.38,17.8,22.57,24.36,24.53,25.03,23.39,18.71,16.04,7.82,15.12,15.77,17.48,22.31,26.69,28.81,27.92,28.02,27.25,23.25,19.75,12.75,7.79,8.23,8.68,8.05,7.44,6.36,6.14,6.58,6.57,6.17,6.76,7.91,88,79.86377441,30.49
50876,117,0,17412,16076,17120,14419,10503,9804,16185,19104,17704,19875,16736,15679,14.24,14.6,16.7,15.4,17.37,19.57,20.7,21.26,21.4,19.41,16.33,13.72,9.76,10.76,10.77,11.06,12.97,15.45,16.24,15.94,16.09,15.38,10.67,10.67,7.09,9.42,10.07,13.25,18.41,24.65,24.39,21.08,18.93,12.22,7.14,4.36,3.26,4.05,4.78,5.79,5.36,4.99,4.93,4.47,3.95,3.85,3.75,3.38,82.09816491,70.91550834,30.49
50877,63,0,223819,248923,250824,289571,258846,275389,277888,287993,271317,286579,257218,275476,4.44,4.44,5.71,11.12,16.55,20.88,24.81,22.75,19.45,11.32,5.85,4.44,4.44,4.44,4.44,7.11,11.89,16.68,19.39,17.78,15.56,8.34,4.44,4.44,2.05,2.04,3.75,9.41,17.86,21.55,25.98,24.78,22.21,14.57,10.53,6.46,7.73,9.13,9.36,6.53,6.44,5.91,6.13,6.4,6.61,7.6,6.82,8.56,84.08615354,74.73234271,30.49
50878,498,0,247287,227615,307627,299528,240865,255366,273619,283125,204771,282431,282855,279820,4.44,4.44,5.27,10.74,16.15,20.07,23.77,21.53,18.04,10.29,4.77,4.44,4.44,4.44,4.44,6.47,12.15,16.25,19.25,17.6,14.96,7.82,4.44,4.44,1.72,1.86,3.29,9.44,17.84,21.43,25.65,24.28,21.93,14.85,9.33,4.82,10.23,10.65,9.69,8.54,8.54,7.45,7.72,7.73,8.46,9.21,8.42,11.61,81.16056051,73.5952132,30.49
50879,1498,0,265948,241365,258203,266426,266525,282386,296194,285017,220212,196091,266867,244593,4.44,4.44,7.52,12.57,17.64,22.48,25.04,23.28,19.62,12.05,6.22,4.44,4.44,4.44,4.44,8.59,13.84,18.48,20.14,18.87,15.47,9.21,4.44,4.44,4.09,4.2,7.76,11.55,14.87,18.98,27.28,26.11,22.35,12.89,9.1,3.83,7.97,8.53,7.85,6.34,5.92,5.54,4.72,4.53,5.88,6.22,5.83,9.3,82.4504,74.0645957,30.49
50881,485,0,477214,426358,485876,438708,253940,416432,433874,446048,362093,443984,483977,429457,8.05,9.62,10.82,11.84,15.66,23.55,28.05,25.49,22.68,17.48,10.43,8.09,6.75,7.61,7.02,7.89,9.93,14.98,17.63,15.75,13.98,11.91,7.09,7.05,4.76,6.39,7.4,10.47,13.09,15.62,19.19,18.92,16.28,12.94,8.26,5.61,6.11,4.39,6.37,6.59,6.59,7.12,5.35,5,4.19,5.08,5.66,5.24,89.66770297,68.63316313,30.49
50883,50,0,384720,354679,441827,448144,448823,425623,438456,415786,365662,412897,359164,400948,4.44,4.44,7.41,11.86,16.62,21.95,25.28,23.74,20.2,13.11,7.25,4.44,4.44,4.44,4.44,7.83,12.61,18.2,20.88,19.56,16.79,10.43,4.76,4.44,1.41,2.24,5.58,10.77,16.24,20.77,24.24,23.7,20.81,14.62,9.42,3.69,8.13,9.12,9.73,7.11,7.57,6.09,5.96,7.2,8.12,8.38,7.99,9.8,82.00909332,75,30.49
50884,8,0,507868,439057,437576,564076,519937,468744,451192,402721,440025,465236,356073,484062,13.71,12.91,16.21,22.55,27.09,29.12,28.66,28.75,28.37,24.34,20.49,11.73,9.94,9.73,12.54,17.99,22.53,24.45,24.54,25.08,23.62,19.11,16.38,8.22,14.97,15.65,17.4,22.43,26.84,28.93,28.16,28.4,27.31,23.23,19.73,12.68,8.44,9.25,9.07,8.67,8,6.72,6.54,6.83,7.3,6.66,7.35,8.74,88,80.38079858,30.49
50885,14,0,107221,98859,127185,111072,127046,123956,114586,118670,118195,114202,112853,115774,4.44,4.44,8.79,14.2,19.12,25.14,27.02,25.44,22.11,14.37,8.47,4.44,4.44,4.44,5.42,9.62,14.61,19.58,21.33,20.16,17.01,10.77,5.16,4.44,3.14,2.79,7.98,14.39,18.97,26.15,28.85,28.14,23.94,16.47,10.86,4.71,10.4,11.16,10.1,8.3,8.47,8.17,7.25,6.98,8.4,8.97,8.16,11.59,85.63264184,76.63264184,30.49
50888,335,0,415262,399149,415590,387541,326597,421270,434910,372108,455338,315383,270742,492849,4.44,4.44,7.63,12.25,17.47,22.6,24.96,23.12,19.45,11.84,5.98,4.44,4.44,4.44,4.5,8.62,14.02,18.66,20.45,19.19,15.71,9.37,4.44,4.44,1.84,1.91,7.36,12.21,16.73,22.6,26.92,23.82,20.88,13.55,8.55,3.55,8.41,9.09,8.59,6.63,6.31,5.92,4.93,4.85,6.06,6.44,6.02,9.5,84.23110794,75.23110794,30.49
50921,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,4.44,4.44,6.14,8.53,13.6,17.9,17.03,13.97,8.86,4.44,4.44,4.44,4.44,4.44,4.44,5.56,10.17,11.95,10.99,9.66,5.64,4.44,4.44,3.9,5.39,7.19,9.16,12.49,16,20.7,18.91,16.53,13.54,8.54,3.93,5.43,4.08,6.09,7.24,6.56,5.71,5.04,4.84,4.4,4.16,5.12,5.07,85.76180624,62.19527055,30.49
50951,6494,0,273414,259018,268946,90195,72303,253034,268911,272663,220946,198726,248359,268671,4.44,4.44,4.44,8.73,11.61,20.64,24.44,21.95,18.95,11.19,4.44,4.44,4.44,4.44,4.44,4.44,4.73,10.35,13.52,12.68,8.28,6.11,4.44,4.44,0.35,0.63,4.69,11.08,14.3,19.71,23.18,20.83,16.78,11.64,4.05,1.12,2.68,3.39,6.84,8.94,8.82,7.54,6.88,6.74,6.07,4.82,5.69,4.37,84.62756272,65.35018538,30.49
50964,4032,0,1571,1412,1539,1456,1529,1482,1524,1534,1488,1425,1491,1559,5.16,5.79,6.23,7.3,10.38,17.95,22.51,20.39,18.46,13.31,6.11,4.71,4.44,4.44,4.44,4.44,6.07,11.6,13.88,12.06,10.66,8.65,4.44,4.44,3.26,5.71,7.83,9.98,13.21,16.36,20.84,19.63,16.69,12.83,7.85,5.15,5.33,4.25,6.68,7.8,7.37,7.1,5.92,5.71,4.3,4.68,5.22,5.42,86.26734275,63.85321285,30.49
50966,54,0,15824,0,0,61274,272611,416987,503285,538041,303735,360832,7091,110324,4.44,4.44,10.87,16.59,21.18,27.21,28.13,26.48,23.5,16.02,9.82,4.44,4.44,4.44,6.72,11.54,16.86,21.46,21.63,22,18.01,12.28,6.6,4.44,5.08,4.58,9.62,17.25,22.39,29.45,31.36,30.61,25.93,17.12,9.38,4.88,6.15,6.39,5.81,5.68,6,5.45,5.35,3.92,5.57,5.64,4.56,5.79,87.85757621,78.08111752,30.49
50974,1396,0,444300,427044,479117,466291,279842,455230,459758,475520,458271,471330,462390,454834,4.44,4.44,4.88,11.67,15.64,19.73,22.29,21.6,16.87,10.5,5.04,4.44,4.44,4.44,4.44,7.27,12.36,17.17,18.86,18.37,13.69,7.79,4.44,4.44,1.95,2.55,6.54,13.42,16.84,22.9,26.99,25.73,20.74,14.78,8.51,3.35,8.64,7.74,7.35,7.69,6.84,6.48,4.92,4.6,6.45,7.15,6.91,8.77,80.96719788,72.67374646,30.49
50976,32,0,924278,598340,708913,640757,557134,1065172,1048321,1029852,996681,409307,643405,798911,15.87,14.51,16.61,22.33,26.08,28.48,29.1,28.73,27.37,24.31,21.25,13.01,11.25,11.49,13.39,18.56,22.69,24.98,25.16,25.19,24.32,20.47,17.76,9.61,14.14,15.54,17.81,22.3,27.21,29.41,28.64,28.69,27.26,23.28,19.75,12.88,8.8,8.57,9.28,9.35,8.69,7.03,7.66,6.14,8.09,6.8,7.33,7.94,86.9086029,79.56017512,30.49
50978,410,0,5484,565,2154,0,12496,18467,32680,29876,9355,0,143,7639,4.44,4.44,4.44,10.42,15.52,18.84,22.61,21.26,16.6,9.99,4.44,4.44,4.44,4.44,4.44,6.83,12.14,16.22,19.18,18.1,13.91,7.63,4.44,4.44,3.47,3.3,5.49,7.84,12.92,16.83,22.27,22.02,20.48,15.8,11.65,6.48,7.94,8.97,8.55,7.8,7.24,7.21,6.51,6.01,7.59,7.89,7.42,9.28,82.57261409,73.78630705,30.49
51026,496,0,102999,92693,102631,96950,98738,117241,115294,109519,105974,108035,119077,114784,4.44,4.44,4.44,7.62,13.25,16.68,20.94,18.33,15.08,6.99,4.44,4.44,4.44,4.44,4.44,4.75,9.67,14.1,17.83,15.68,12.71,4.87,4.44,4.44,1.24,1.25,3.22,8.06,15.64,19.16,24.18,22.67,20.67,14.56,12.06,8.96,3.94,4.98,4.72,4.31,3.99,2.98,3.24,2.82,3.4,4.36,3.67,4.3,80.41288262,72,30.49
51030,526,0,134699,48183,22063,125502,228390,283487,247833,251414,287066,262663,291649,132795,4.44,4.44,6,11.13,16.33,20.46,24.08,21.79,18.56,11.48,5.67,4.44,4.44,4.44,4.44,7,12.14,16.93,19.84,18.1,15.61,8.89,4.44,4.44,1.69,2.01,3.53,9.32,17.46,21.14,25.19,23.91,21.48,14.84,9.59,4.79,9.21,10.11,10.02,8.05,8.07,7.08,7.14,7.37,8.11,8.93,8.33,10.62,81.66766233,74.20140767,30.49
52007,350,0,468240,462228,183221,136084,171077,468307,442429,379924,104406,33147,49010,390826,4.44,4.44,10.87,16.8,21.66,26.81,27.46,26.96,23.9,16.7,10.07,4.44,4.44,4.44,7.02,12.11,17.53,22.15,22.09,22.41,18.48,12.55,6.62,4.44,5.27,5.26,9.54,16.61,20.95,26.64,27.29,26.53,23.05,17.66,10.92,4.21,5.87,5.79,5.58,5.09,5.27,4.26,4.31,3.71,4.56,4.42,3.83,5.07,86.53516644,76.97828047,30.49
52010,19,0,280155,285844,304068,300402,273276,265060,279156,266236,260262,268813,266384,243287,15.96,14.96,17.18,22.52,27.08,29.32,28.9,28.86,28.31,24.94,21.62,13.56,11.28,11.58,13.53,18.72,22.58,24.54,24.74,24.98,23.95,19.89,17.36,9.79,14.89,16.52,18.28,23.06,27.44,29.79,28.87,29.1,27.82,24.38,20.56,13.2,7.36,7.69,7.84,7.83,6.61,5.77,5.95,4.92,6.61,5.7,6.42,6.86,87.86792451,79.86718861,30.49
52015,3482,0,655131,593524,620452,620177,652691,645903,584244,669875,608595,632705,586891,645903,4.44,5.22,7.22,9.22,11.72,20.56,25.61,20.94,19.33,14,5.11,4.44,4.44,4.44,4.44,4.44,5.56,10.89,13.06,11.28,8.83,8.78,4.44,4.44,1.29,5.12,8.03,10.68,14.52,19.92,23.41,20.67,17.52,12.65,7.81,4.75,4.01,4.53,7.36,8.04,8,8.08,6.99,6.42,5.04,5.3,5.33,4.99,87.64546594,62,30.49
52026,151,0,34545,29482,30703,33982,44026,47492,61990,55913,46067,36642,35932,37936,4.44,4.44,6.07,10.61,15.88,20.3,24.06,21.77,18.79,11.94,6.02,4.44,4.44,4.44,4.44,7.35,11.95,17.42,20.38,18.62,16.24,9.72,4.44,4.44,2.07,2.39,4.42,9.58,17.22,21.08,25.24,24.19,21.61,14.92,10.44,5.39,7.41,8.46,8.35,6.74,6.8,6.16,5.9,6.19,7.14,7.77,7.09,8.26,81.39385184,74.6373715,30.49
52028,682,0,238970,190647,210306,183979,324309,330014,355980,352028,333640,283289,317057,326938,22.72,22.33,21.72,22,23.61,24,24.33,24.11,24.17,23.78,22.89,22.72,18.28,17.56,18.17,18.5,19.83,20.11,20.39,20.61,20.33,20.33,19.89,19.56,68.03,67.86,66.9,68.03,68.93,71.78,68.03,72.71,72.96,73.1,72.87,71.75,8.06,9.12,10.63,10.99,9.76,10.39,10.18,10.45,9.27,9.1,7.81,6.97,81.39385184,74.6373715,30.49
52056,93,0,21512,20130,22074,22035,19622,17538,17538,18477,19496,18938,21737,19842,4.44,4.44,8.64,13.74,18.32,23.71,27.12,24.76,21.44,14.48,8.67,4.44,4.44,4.44,4.95,8.67,13.54,18.45,20.77,19.6,16.8,10.57,5.19,4.44,1.98,2.53,6.64,12.16,16.78,21.67,24.56,24.05,21.39,14.44,9.2,3.64,10.62,11.32,11.46,8.99,8.72,8.22,7.97,8.09,9.44,9.47,9.52,12.31,82.79460655,75.789619,30.49
52088,12,0,36719,49505,12295,41802,10594,70528,25528,33506,16527,0,2078,0,11.4,9.79,15.11,20.72,26.2,28.83,28.84,29.82,27.3,22.36,16.71,13.32,7.63,7.03,11.51,16.87,21.53,24.62,24.93,25.01,23.27,17.14,14,10.47,11.43,11.14,14.53,21.62,27.31,30.29,30.12,31.78,29.17,23.84,18.46,14,7.51,8.31,7.43,8.59,7.62,6.32,4.96,4.22,5.17,5.22,7.46,7.74,87.69512561,79.87803648,30.49
52118,670,0,389580,234173,245958,350128,201028,413695,461669,441675,278919,163237,413888,369491,4.44,4.44,10.4,16.4,20.68,26.06,26.65,26.01,21.78,16.02,8.93,4.44,4.44,4.44,6.33,11.23,16.81,21.27,21.46,21.83,17.4,11.7,5.57,4.44,4.51,5.4,9.22,15.52,19.54,25.22,26,24.64,21.38,15.61,8.78,2.54,6.49,6.08,5.75,5.44,5.33,4.35,4.06,3.45,4.33,5.14,4.06,5.71,86.23606779,75.71856203,30.49
52158,1883,0,223356,200641,218709,206986,217367,210578,216577,217993,211454,202560,211979,221644,8.85,10.46,10.71,11.44,14.04,20,21.93,21.07,20.54,16.4,10.81,9.42,7.83,8.72,7.6,8.32,10,14.17,15.12,14.48,14.02,11.82,7.91,8.36,6.65,8.1,10.31,12.25,15.14,17.98,19.53,18.94,18.14,14.32,10.43,7.55,4.04,3.2,4.48,5.38,5.85,5.92,5.71,5.11,3.75,3.57,3.3,3.81,92.94501601,69.63324605,30.49
52174,3983,0,106682,89670,96784,94413,110669,90408,79462,83483,79256,107387,113762,124847,4.44,4.67,6.38,8.3,10.92,19.6,24.49,20.19,18.43,13.31,4.59,4.44,4.44,4.44,4.44,4.44,5.08,10.52,12.74,10.91,8.5,8.3,4.44,4.44,1.51,6.44,9,11.79,14.82,19.49,23.7,21.89,18.54,12.87,8.25,5.33,4.31,4.43,7.66,8.21,7.97,7.83,6.6,6.17,4.74,5.22,5.56,5.15,85.21058306,61.50810391,30.49
52176,2484,0,10137,729,64,0,802,74693,87350,147382,55170,182,0,0,6.04,6.76,13.04,17.99,22.75,29.27,27.19,29.47,25.26,19.48,12.22,9.19,4.44,4.44,6.7,12.27,16.02,20.79,21.56,20.41,18.91,12.18,6.21,4.44,6.03,7.62,12.86,19.37,22.92,27,27.62,29.04,25.26,19.26,12.98,8.06,8.82,9.55,12.21,12.16,11.41,12.15,10.33,8.72,8.65,8.04,9.5,8.83,88.00291199,73.26547596,30.49
54015,582,0,0,0,0,0,0,0,0,0,0,0,0,0,14.02,14.55,16.63,15.48,17.64,19.94,21.24,21.93,22.37,20.03,16.9,13.95,9.77,10.76,10.8,11.11,13.08,15.58,16.46,16.22,16.42,15.72,10.98,10.81,6.77,9.32,10.09,13.35,18.31,25.11,24.53,21.1,18.95,12.23,7.14,4.36,2.75,3.31,4.66,5.38,5.53,5.54,5.23,4.61,3.77,3.95,3.76,2.5,86.29764641,72.04054728,30.49
54033,10,0,456129,437545,492107,508481,489908,463099,514910,458707,483572,505579,488860,492127,16.92,17.02,18.66,23.61,27.2,29.64,29.44,29.43,28.83,26.06,23.02,15.6,12.96,13.34,14.9,19.47,23.2,25.39,25.46,25.52,24.82,21.54,18.75,11.41,12.26,13.44,18.08,22.54,27.17,29.47,27.96,28.68,27.33,23.82,20.55,13.3,9.48,9.21,9.81,10.45,9.11,8.52,8.93,6.35,9.07,8.08,8.13,8.52,86.49812088,79.49812088,30.49
54034,19,0,0,0,0,0,0,3347,68104,22354,7902,0,0,0,4.44,4.44,5.01,10.51,15.79,19.45,23.01,21.53,17.59,9.87,4.44,4.44,4.44,4.44,4.44,6.77,12.18,16.42,19.27,17.72,14.51,7.59,4.44,4.44,1.67,1.61,3.65,9.2,16.39,19.63,24.82,23.86,21.63,15.31,9.25,4.48,8.06,8.99,7.65,6.89,5.79,5.45,5.07,5.08,5.9,6.72,6.58,8.98,82.10759422,74,30.49
54035,95,0,397009,682877,845568,457568,226455,576211,596408,734083,617409,394374,392649,441543,4.44,4.44,10.91,16.81,21.8,27.26,27.78,26.91,24.15,16.77,10.51,4.44,4.44,4.44,7.05,12.17,17.48,22.16,22.07,22.38,18.58,12.72,7.05,4.44,4.97,4.41,8.94,16.22,21.34,27.33,28.91,28.6,25.37,19.56,13.43,5.87,6.77,6.75,6.61,6.4,6.76,5.83,5.96,4.64,5.94,5.69,4.91,5.97,87.30969214,78.30969214,30.49
54038,38,0,125269,112530,122663,116089,121911,118103,121468,122262,118594,113606,118889,124309,12.24,13.86,15.38,17.6,21.94,27.26,31.08,30.41,28.03,21.72,14.75,12.85,7.32,9.28,9.05,10.46,12.51,16.17,19.38,18.61,16.2,14.5,7.92,8.14,6.37,7.81,9.53,14.03,18.17,24.77,24.78,21.82,19.51,12.54,6.78,4.03,5.11,5.89,7.58,8.22,8.97,7.85,7.92,6.78,5.4,6.03,6.93,5.37,94.47311623,78.12982411,30.49
54041,625,0,1432,1424,657,264,288,4042,30821,34078,18069,364,309,1510,4.44,4.44,4.44,10.77,15.75,19.81,23.15,22.3,16.87,10.56,4.94,4.44,4.44,4.44,4.44,6.9,12.17,16.57,19.36,18.83,13.88,8.24,4.44,4.44,2.43,2.58,6.38,11.1,14.93,19.73,24.88,24.13,20.41,15.75,11.51,5.08,10.96,9.5,9.15,9.07,8.47,8.41,7.48,7.72,9.33,9.32,8.57,11.24,80.77435471,73.13115743,30.49
54056,48,0,0,0,7029,230,8196,19202,69312,45430,20842,703,936,6797,4.44,4.44,6.8,11.44,16.46,20.81,24.53,22.26,19.21,12.51,6.61,4.44,4.44,4.44,4.44,7.68,12.25,17.61,20.5,18.67,16.29,9.87,4.44,4.44,1.83,2.19,3.9,9.36,17.31,21.06,25.1,23.94,21.45,14.82,9.97,5.03,8.23,9.33,9.51,7.17,7.25,6.45,6.38,6.61,7.41,8.23,8.04,9.41,82.06693678,74.67172996,30.49
54076,1421,0,72153,111640,108909,82938,63137,88739,86749,91735,65968,74338,79839,81049,4.44,4.44,4.44,10.58,15.32,18.98,22.11,20.87,17.35,9.68,4.44,4.44,4.44,4.44,4.44,6.47,11.81,16.2,18.48,17.66,13.2,7.21,4.44,4.44,2.92,3.23,6.99,11.74,15.55,21.3,26.63,26.77,22.46,14.51,10.52,5.01,9.07,9.23,7.67,8.19,7.62,7.22,5.72,5.95,7.31,8.3,7.73,10.45,79.19718941,71.74125821,30.49
54081,52,0,1116506,1051331,914321,980364,1159124,1218072,1171005,1086730,803208,785518,846744,1156210,4.44,4.44,10.87,16.58,21.17,27.2,28.12,26.47,23.49,16.02,9.82,4.44,4.44,4.44,6.72,11.54,16.86,21.46,21.64,22,18.01,12.28,6.61,4.44,4.93,4.5,9.61,17.29,22.54,29.6,31.54,30.8,26.07,17.04,9.2,4.89,6.33,6.54,5.97,5.81,6.15,5.56,5.49,4.06,5.71,5.78,4.72,5.95,87.83569114,78.09388648,30.49
54114,14,0,133790,117494,153303,118491,198737,230647,245268,184689,85472,142883,147537,162457,4.44,4.44,8.43,13.13,17.82,23.63,27.12,24.59,21.4,14.68,8.81,4.44,4.44,4.44,4.95,8.44,13.18,18.45,20.92,19.7,16.92,10.79,5.31,4.44,2.08,2.52,7.23,12.62,16.94,21.97,24.59,23.15,20.92,14.35,9.03,3.69,12.96,13.83,13.39,10.65,10.19,9.98,9.66,9.2,11.07,11.69,11.4,14.63,82.14795057,76,30.49
54131,575,0,6200,0,0,0,0,0,17648,13784,1887,0,11609,28691,4.44,4.44,4.44,10.92,15.78,19.66,23.15,22.11,16.78,10.49,4.79,4.44,4.44,4.44,4.44,6.93,12.18,16.44,19.31,18.66,13.84,8.17,4.44,4.44,2.32,2.42,6.18,10.75,14.84,19.47,24.77,24.11,20.71,15.84,11.25,5.08,10.68,9.53,9.37,8.98,8.28,8.25,7.42,7.58,8.99,9.04,8.24,10.84,80.86557541,73.20887903,30.49
54144,1340,0,161823,152727,161880,160201,8245,149954,162964,173688,173236,181842,168212,179037,4.44,4.44,5.71,12.08,16.13,20,22.63,21.79,17.22,10.66,5.1,4.44,4.44,4.44,4.44,7.28,12.49,17.19,18.73,18.01,13.59,7.68,4.44,4.44,2,2.54,6.82,13.64,16.95,23.19,27.45,27.36,22.15,14.38,8.26,3.54,9.1,8.23,7.48,7.61,6.76,6.53,4.92,4.48,6.33,7.29,6.82,9.05,80.08696257,72.1612899,30.49
54219,3134,0,91995,107005,85984,92498,81370,90327,101031,101436,103196,109727,0,0,6.73,7.79,9.07,9.88,13.79,21.32,25.84,23.48,20.69,15.63,8.68,6.47,5.4,5.82,5.48,6.19,8.38,13.62,16.43,14.64,12.77,10.48,5.6,5.4,3.74,5.58,7.49,10.06,12.57,15.89,19.96,20,16.92,12.7,7.44,4.81,5.03,3.9,5.59,5.94,5.94,6.3,4.4,4.13,3.58,4.33,5.18,4.55,89.15029312,66.83597271,30.49
